candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Daggett,"1001:DS1, SD1",96
,Ballots Cast,,,Daggett,"1001:DS1, SD1",71
,Blank Ballots Cast,,,Daggett,"1001:DS1, SD1",0
,Straight Party,,Constitution,Daggett,"1001:DS1, SD1",0
,Straight Party,,United Utah Party ,Daggett,"1001:DS1, SD1",0
,Straight Party,,Libertarian,Daggett,"1001:DS1, SD1",0
,Straight Party,,Republican,Daggett,"1001:DS1, SD1",9
,Straight Party,,Green Party,Daggett,"1001:DS1, SD1",0
,Straight Party,,Democrat,Daggett,"1001:DS1, SD1",4
,Straight Party,,Independent American,Daggett,"1001:DS1, SD1",1
Tim Aalders,U.S. Senate,,Constitution,Daggett,"1001:DS1, SD1",0
Craig R. Bowden,U.S. Senate,,Libertarian,Daggett,"1001:DS1, SD1",1
Reed C. McCandless,U.S. Senate,,IAP,Daggett,"1001:DS1, SD1",0
Jenny Wilson,U.S. Senate,,Democrat,Daggett,"1001:DS1, SD1",22
Mitt Romney,U.S. Senate,,Republican,Daggett,"1001:DS1, SD1",46
Write-In Totals,U.S. Senate,,,Daggett,"1001:DS1, SD1",0
Lee Castillo,U.S. House,1,Democrat,Daggett,"1001:DS1, SD1",15
Rob Bishop,U.S. House,1,Republican,Daggett,"1001:DS1, SD1",49
Eric Eliason,U.S. House,1,United Utah Party ,Daggett,"1001:DS1, SD1",1
Adam Davis,U.S. House,1,Green Party,Daggett,"1001:DS1, SD1",1
Cathy Callow-Heusser,State Senate,26,United Utah Party ,Daggett,"1001:DS1, SD1",1
Ronald Winterton,State Senate,26,Republican,Daggett,"1001:DS1, SD1",44
Eileen Gallagher ,State Senate,26,Democrat,Daggett,"1001:DS1, SD1",19
Logan Wilde,State House,53,Republican,Daggett,"1001:DS1, SD1",46
Christopher Neville,State House,53,Democrat,Daggett,"1001:DS1, SD1",19
,Registered Voters,,,Daggett,"1001:DS2, SD2",49
,Ballots Cast,,,Daggett,"1001:DS2, SD2",34
,Blank Ballots Cast,,,Daggett,"1001:DS2, SD2",0
,Straight Party,,Constitution,Daggett,"1001:DS2, SD2",0
,Straight Party,,United Utah Party ,Daggett,"1001:DS2, SD2",0
,Straight Party,,Libertarian,Daggett,"1001:DS2, SD2",0
,Straight Party,,Republican,Daggett,"1001:DS2, SD2",9
,Straight Party,,Green Party,Daggett,"1001:DS2, SD2",0
,Straight Party,,Democrat,Daggett,"1001:DS2, SD2",1
,Straight Party,,Independent American,Daggett,"1001:DS2, SD2",2
Tim Aalders,U.S. Senate,,Constitution,Daggett,"1001:DS2, SD2",0
Craig R. Bowden,U.S. Senate,,Libertarian,Daggett,"1001:DS2, SD2",0
Reed C. McCandless,U.S. Senate,,IAP,Daggett,"1001:DS2, SD2",0
Jenny Wilson,U.S. Senate,,Democrat,Daggett,"1001:DS2, SD2",6
