county,office,district,party,candidate,votes
Beaver,Attorney General,,Libertarian,W. Andrew McCullough,107
Beaver,Attorney General,,Democratic,Jon V. Harper,308
Beaver,Attorney General,,Republican,Sean D. Reyes,1948
Beaver,Attorney General,,Independent American,Michael W. Isbell,66
Beaver,Auditor,,Independent American,Jared Green,122
Beaver,Auditor,,Republican,John Dougall,1833
Beaver,Auditor,,Democratic,Mike Mitchell,421
Beaver,Governor,,Libertarian,Brian E. Kamerath,63
Beaver,Governor,,,Write-in,8
Beaver,Governor,,Republican,Gary R. Herbert,2033
Beaver,Governor,,Independent American,Superdell Schanze,46
Beaver,Governor,,Democratic,Mike Weinholtz,324
Beaver,President,,Independent,Rocky Giordani,6
Beaver,President,,Democratic,Hillary Rodham Clinton,46
Beaver,President,,,"""Rocky"" Roque De La Fuente",0
Beaver,President,,Workers World,Monica Moorehead,1
Beaver,President,,Socialist Workers,Alyson Kennedy,1
Beaver,President,,Constitution,Darrell L. Castle,12
Beaver,President,,Independent,Evan McMullin,323
Beaver,President,,Green,Jill Stein,10
Beaver,President,,,Write-in,14
Beaver,President,,Libertarian,Gary Johnson,36
Beaver,President,,Republican,Donald J. Trump,1838
Beaver,President,,Democratic,Hillary Clinton,218
Beaver,State House,68,Republican,Merrill Nelson,241
Beaver,State House,68,Constitution,Kirk Pearson,30
Beaver,State House,68,Democratic,Cindee Beard,144
Beaver,State House,73,Republican,Mike Noel,1521
Beaver,State House,73,Democratic,Ty Markham,488
Beaver,State Senate,24,Republican,Ralph Okerlund,106
Beaver,Treasurer,,Republican,David Damschen,1739
Beaver,Treasurer,,Democratic,Neil A. Hansen,468
Beaver,Treasurer,,Constitution,Richard Proctor,159
Beaver,U.S. House,2,Republican,Chris Stewart,2020
Beaver,U.S. House,2,Constitution,Paul J. McCollaum Jr,112
Beaver,U.S. House,2,Democratic,Charlene Albarran,320
Beaver,U.S. Senate,,Independent,Bill Barron,26
Beaver,U.S. Senate,,Independent American,Stoney Fonua,46
Beaver,U.S. Senate,,Democratic,Misty K. Snow,295
Beaver,U.S. Senate,,Republican,Mike Lee,2075
Box Elder,Attorney General,,Democratic,Jon V. Harper,2337
Box Elder,Attorney General,,Libertarian,W. Andrew McCullough,1223
Box Elder,Attorney General,,Republican,Sean D. Reyes,15146
Box Elder,Attorney General,,Independent American,Michael W. Isbell,619
Box Elder,Governor,,Libertarian,Brian E Kamerath,635
Box Elder,Governor,,,Write-in,39
Box Elder,Governor,,Republican,Gary R. Herbert,16084
Box Elder,Governor,,Independent American,Superdell Schanze,357
Box Elder,Governor,,Democratic,Mike Weinholtz,2454
Box Elder,President,,Independent,Rocky Giordani,61
Box Elder,President,,Democratic,Hillary Rodham Clinton,2282
Box Elder,President,,Workers World,Monica Moorehead,9
Box Elder,President,,Socialist Workers,Alyson Kennedy,4
Box Elder,President,,Constitution,Darrell L. Castle,210
Box Elder,President,,,Rocky' Roque De La,15
Box Elder,President,,Independent,Evan McMullin,4257
Box Elder,President,,Green,Jill Stein,76
Box Elder,President,,,Write-in,143
Box Elder,President,,Republican,Donald J. Trump,12230
Box Elder,President,,Libertarian,Gary Johnson,591
Box Elder,State Auditor,,Republican,John Dougall,14532
